stock_id,symbol,isin,first_seen
10733,RAMRAT,INE207E01023,2026-09-07
1126,RANASUG,INE625B01014,2026-09-07
1127,RANEENGINE,,2026-09-07
1128,RANEHOLDIN,INE384A01010,2026-09-07
11350,RATEGAIN,INE0CLI01024,2026-09-07
1129,RATNAMANI,INE703B01027,2026-09-07
9282,RATNAVEER,INE05CZ01011,2026-09-07
1130,RAYMOND,INE301A01014,2026-09-07
10109,RAYMONDLSL,INE02ID01020,2026-09-07
11453,RAYMONDREL,INE1SY401010,2026-09-07
11034,RBA,INE07T201019,2026-09-07
1131,RBL,,2026-09-07
1132,RBLBANK,INE976G01028,2026-09-07
10485,RBZJEWEL,INE0PEQ01016,2026-09-07
1133,RCF,INE027A01015,2026-09-07
1134,RCOM,INE330H01018,2026-09-07
1135,RECLTD,INE020B01018,2026-09-07
1136,REDINGTON,INE891D01026,2026-09-07
10123,REDTAPE,INE0LXT01019,2026-09-07
1137,REFEX,INE056I01025,2026-09-07
11242,REGAAL,INE0MHO01029,2026-09-07
11030,REGENCERAM,INE277C01012,2026-09-07
1138,RELAXO,INE131B01039,2026-09-07
1139,RELCAPITAL,,2026-09-07
11138,RELCHEMQ,INE750D01016,2026-09-07
1697431,RELCNX100,,2026-09-07
1697432,RELCONS,,2026-09-07
1697433,RELDIVOPP,,2026-09-07
10018,RELIABLE,INE375Y01018,2026-09-07
1140,RELIANCE,INE002A01018,2026-09-07
1141,RELIGARE,INE621H01010,2026-09-07
1142,RELINFRA,INE036A01016,2026-09-07
1697437,RELNV20,,2026-09-07
11371,RELTD,INE206N01018,2026-09-07
1143,REMSONSIND,INE474C01023,2026-09-07
1144,RENUKA,INE087H01022,2026-09-07
1145,REPCOHOME,INE612J01015,2026-09-07
11056,REPL,INE364Z01019,2026-09-07
1146,REPRO,INE461B01014,2026-09-07
1147,RESPONIND,INE688D01026,2026-09-07
9775,RETAIL,INE03DD01011,2026-09-07
1697443,RETFMID150,,2026-09-07
1148,REVATHI,,2026-09-07
597914,REVATHIEQU,,2026-09-07
1149,RGL,INE722H01024,2026-09-07
9979,RHETAN,INE0KKN01029,2026-09-07
13148,RHFL,,2026-09-07
10698,RHIM,INE743M01012,2026-09-07
10391,RHL,INE508K01013,2026-09-07
1150,RICOAUTO,INE209B01025,2026-09-07
1151,RIIL,INE046A01015,2026-09-07
9305,RIR,INE302D01024,2026-09-07
11440,RISHABH,INE0N2P01017,2026-09-07
11719,RITCO,INE01EG01016,2026-09-07
1152,RITES,INE320J01015,2026-09-07
1153,RKDL,INE722J01012,2026-09-07
10244,RKEC,INE786W01010,2026-09-07
1154,RKFORGE,INE399G01023,2026-09-07
9600,RKSWAMY,INE0NQ801033,2026-09-07
9779,RMC,INE655V01019,2026-09-07
1709338,RMCL,,2026-09-07
9692,RMDRIP,INE219Y01026,2026-09-07
1155,RML,INE050H01012,2026-09-07
1697452,RNAM,,2026-09-07
1156,RNAVAL,,2026-09-07
11681,RNBDENIMS,INE012Q01039,2026-09-07
1157,ROHITFERRO,,2026-09-07
1158,ROHLTD,INE283H01019,2026-09-07
11367,ROLEXRINGS,INE645S01024,2026-09-07
1159,ROLLT,INE927A01040,2026-09-07
1160,ROLTA,,2026-09-07
11189,ROML,INE294G01026,2026-09-07
10155,ROSSARI,INE02A801020,2026-09-07
1161,ROSSELLIND,INE847C01020,2026-09-07
10024,ROSSTECH,INE0OJW01016,2026-09-07
9844,ROTO,INE535D01037,2026-09-07
11744,ROUTE,INE450U01017,2026-09-07
11270,RPEL,INE912T01018,2026-09-07
1162,RPGLIFE,INE105J01010,2026-09-07
1163,RPOWER,INE614G01033,2026-09-07
1164,RPPINFRA,INE324L01013,2026-09-07
10741,RPPL,INE760W01023,2026-09-07
9490,RPSGVENT,INE425Y01011,2026-09-07
11212,RPTECH,INE0J1F01024,2026-09-07
10073,RRECL,INE0AK901016,2026-09-07
11699,RRIL,INE951M01037,2026-09-07
9483,RRKABEL,INE777K01022,2026-09-07
1697458,RRSLGETF,,2026-09-07
11125,RSDFIN,INE616F01022,2026-09-07
9442,RSL,INE313L01016,2026-09-07
1165,RSSOFTWARE,INE165B01029,2026-09-07
1166,RSWM,INE611A01016,2026-09-07
1167,RSYSTEMS,INE411H01032,2026-09-07
9537,RTNINDIA,INE834M01019,2026-09-07
1697462,RTNINFRA,,2026-09-07
1168,RTNPOWER,INE399K01017,2026-09-07
10058,RTSPOWR,INE005C01017,2026-09-07
11064,RUBFILA,INE642C01025,2026-09-07
10167,RUBICON,INE506V01022,2026-09-07
1169,RUBYMILLS,INE301D01026,2026-09-07
1835002,RUCHI,,2026-09-07
11776,RUCHINFRA,INE413B01023,2026-09-07
1170,RUCHIRA,INE803H01014,2026-09-07
1697464,RUCHISOYA,,2026-09-07
11091,RUDRA,INE027T01023,2026-09-07
1171,RUPA,INE895B01021,2026-09-07
1172,RUSHIL,INE573K01025,2026-09-07
9899,RUSTOMJEE,INE263M01029,2026-09-07
9749,RVHL,INE09E501017,2026-09-07
1173,RVNL,INE415G01027,2026-09-07
10746,RVTH,INE0DAB01012,2026-09-07
10171,S&SPOWER,INE902B01017,2026-09-07
10193,SAATVIKGL,INE13B501022,2026-09-07
11819,SAB,INE137M01017,2026-09-07
1600787,SABEVENTS,,2026-09-07
1174,SABTN,,2026-09-07
381920,SABTNL,,2026-09-07
1175,SADBHAV,INE226H01026,2026-09-07
1176,SADBHIN,INE764L01010,2026-09-07
10529,SADHNANIQ,INE888C01040,2026-09-07
1177,SAFARI,INE429E01023,2026-09-07
10214,SAGARDEEP,INE976T01013,2026-09-07
1178,SAGCEM,INE229C01021,2026-09-07
9962,SAGILITY,INE0W2G01015,2026-09-07
13185,SAH,,2026-09-07
9463,SAHLIBHFI,INE861D01011,2026-09-07
10366,SAHYADRI,INE280H01015,2026-09-07
10247,SAICAPI,INE531X01018,2026-09-07
1179,SAIL,INE114A01011,2026-09-07
11444,SAILIFE,INE570L01029,2026-09-07
10483,SAIPARENT,INE0H9F01037,2026-09-07
2724,SAKAR,INE732S01012,2026-09-07
1180,SAKHTISUG,INE623A01011,2026-09-07
1181,SAKSOFT,INE667G01023,2026-09-07
1182,SAKUMA,INE190H01024,2026-09-07
1183,SALASAR,INE170V01027,2026-09-07
1184,SALONA,INE498E01010,2026-09-07
1185,SALSTEEL,INE658G01014,2026-09-07
1186,SALZERELEC,INE457F01013,2026-09-07
9639,SAMBANDAM,INE304D01012,2026-09-07
1187,SAMBHAAV,INE699B01027,2026-09-07
9672,SAMBHV,INE12NJ01018,2026-09-07
9986,SAMHI,INE08U801020,2026-09-07
9972,SAMMAANCAP,INE148I01020,2026-09-07
11401,SAMPANN,INE735M01018,2026-09-07
9289,SANATHAN,INE0JPD01013,2026-09-07
1188,SANCO,,2026-09-07
1189,SANDESH,INE583B01015,2026-09-07
1190,SANDHAR,INE278H01035,2026-09-07
10669,SANDUMA,INE149K01016,2026-09-07
1191,SANGAMIND,INE495C01010,2026-09-07
1192,SANGHIIND,,2026-09-07
1193,SANGHVIFOR,,2026-09-07
1194,SANGHVIMOV,INE989A01032,2026-09-07
1195,SANGINITA,INE753W01010,2026-09-07
1196,SANOFI,INE058A01010,2026-09-07
10367,SANOFICONR,INE0UOS01011,2026-09-07
10472,SANSERA,INE953O01021,2026-09-07
11287,SANSTAR,INE08NE01025,2026-09-07
1197,SANWARIA,,2026-09-07
10144,SAPPHIRE,INE806T01020,2026-09-07
9434,SAPPL,INE185C01017,2026-09-07
1198,SARDAEN,INE385C01021,2026-09-07
1199,SAREGAMA,INE979A01025,2026-09-07
1200,SARLAPOLY,INE453D01025,2026-09-07
9702,SARVESHWAR,INE324X01026,2026-09-07
1201,SASKEN,INE231F01020,2026-09-07
1202,SASTASUNDR,,2026-09-07
1203,SATHAISPAT,,2026-09-07
1204,SATIA,INE170E01023,2026-09-07
1205,SATIN,INE836B01017,2026-09-07
13214,SATINDLTD,,2026-09-07
9988,SAURASHCEM,INE626A01014,2026-09-07
11249,SAYAJIHOTL,INE318C01014,2026-09-07
11370,SAYAJIIND,INE327G01032,2026-09-07
11053,SBC,INE04AK01028,2026-09-07
9756,SBCL,INE386D01027,2026-09-07
10423,SBFC,INE423Y01016,2026-09-07
9542,SBGLP,INE05ST01028,2026-09-07
850356,SBIBPB,,2026-09-07
1206,SBICARD,INE018E01016,2026-09-07
13218,SBIETFCON,,2026-09-07
13219,SBIETFIT,,2026-09-07
13220,SBIETFPB,,2026-09-07
1207,SBIETFQLTY,,2026-09-07
10586,SBIFUNDS,INE640G01020,2026-09-07
1208,SBILIFE,INE123W01016,2026-09-07
1045620,SBILIQETF,,2026-09-07
1376426,SBIMIDMOM,,2026-09-07
1209,SBIN,INE062A01020,2026-09-07
511612,SBINEQWETF,,2026-09-07
1427656,SBINMID150,,2026-09-07
490530,SBISILVER,,2026-09-07
1513713,SBISMLETF,,2026-09-07
1513714,SBIVALETF,,2026-09-07
10131,SCANSTL,INE099G01011,2026-09-07
1210,SCAPDVR,,2026-09-07
1211,SCHAEFFLER,INE513A01022,2026-09-07
1212,SCHAND,INE807K01035,2026-09-07
1213,SCHNEIDER,INE839M01018,2026-09-07
1214,SCI,INE109A01011,2026-09-07
10064,SCILAL,INE0PB301013,2026-09-07
11700,SCODATUBES,INE090501011,2026-09-07
11422,SCPL,INE501Y01019,2026-09-07
10745,SDBL,INE480C01038,2026-09-07
13230,SDL24BEES,,2026-09-07
13231,SDL26BEES,,2026-09-07
1215,SEAMECLTD,INE497B01018,2026-09-07
11545,SECMARK,INE0BTM01013,2026-09-07
13233,SECURCRED,,2026-09-07
9912,SECURKLOUD,INE650K01021,2026-09-07
10348,SEDEMAC,INE00XB01019,2026-09-07
10031,SEIL,INE440T01028,2026-09-07
10794,SEJALLTD,INE955I01044,2026-09-07
10646,SEKURITIND,INE068B01017,2026-09-07
1216,SELAN,,2026-09-07
833833,SELECTIPO,,2026-09-07
10545,SELMC,INE105I01020,2026-09-07
1217,SELMCL,,2026-09-07
9902,SEMAC,INE617A01013,2026-09-07
9521,SENCO,INE602W01027,2026-09-07
11391,SENORES,INE0RB801010,2026-09-07
300389,SENSEXADD,,2026-09-07
1584223,SENSEXAXIS,,2026-09-07
1253902,SENSEXBETA,,2026-09-07
131753,SENSEXETF,,2026-09-07
226602,SENSEXIETF,,2026-09-07
9390,SEPC,INE964H01014,2026-09-07
1218,SEPOWER,,2026-09-07
1219,SEQUENT,,2026-09-07
10911,SERVOTECH,INE782X01033,2026-09-07
1220,SESHAPAPER,INE630A01024,2026-09-07
1221,SETCO,INE878E01021,2026-09-07
1222,SETF10GILT,,2026-09-07
1223,SETFGOLD,,2026-09-07
1224,SETFNIF50,,2026-09-07
1225,SETFNIFBK,,2026-09-07
1226,SETFNN50,,2026-09-07
11014,SETL,INE0M4D01010,2026-09-07
1227,SETUINFRA,,2026-09-07
1228,SEYAIND,INE573R01012,2026-09-07
1229,SFL,INE916U01025,2026-09-07
10070,SGFIN,INE618R01015,2026-09-07
9654,SGIL,INE00QT01015,2026-09-07
1230,SGL,INE353H01010,2026-09-07
10761,SGLRES,INE967B01028,2026-09-07
747065,SGLTL,,2026-09-07
9447,SGMART,INE385F01024,2026-09-07
10496,SGRL,INE414Y01015,2026-09-07
11424,SHADOWFAX,INE12UN01015,2026-09-07
11664,SHAH,INE482J01021,2026-09-07
1231,SHAHALLOYS,INE640C01011,2026-09-07
9703,SHAILY,INE151G01028,2026-09-07
1232,SHAKTIPUMP,INE908D01010,2026-09-07
1233,SHALBY,INE597J01018,2026-09-07
1234,SHALPAINTS,INE849C01026,2026-09-07
1235,SHANKARA,INE274V01019,2026-09-07
11463,SHANKESH,INE1WFC01025,2026-09-07
10758,SHANTI,INE933X01016,2026-09-07
1236,SHANTIGEAR,INE631A01022,2026-09-07
11015,SHANTIGOLD,INE06ZD01017,2026-09-07
1237,SHARDACROP,INE221J01015,2026-09-07
1238,SHARDAMOTR,INE597I01028,2026-09-07
11177,SHARDUL,INE037B01020,2026-09-07
11637,SHAREINDIA,INE932X01026,2026-09-07
1239,SHARIABEES,,2026-09-07
11273,SHBAJRG,INE402H01015,2026-09-07
9827,SHEKHAWATI,INE268L01046,2026-09-07
1240,SHEMAROO,INE363M01019,2026-09-07
11666,SHERVANI,INE011D01013,2026-09-07
1241,SHIL,,2026-09-07
10779,SHILCTECH,INE024F01011,2026-09-07
11556,SHILGRAVQ,INE960A01017,2026-09-07
1242,SHILPAMED,INE790G01031,2026-09-07
10558,SHINDL,INE220Z01013,2026-09-07
10650,SHIPROCKET,INE0FOO01011,2026-09-07
1243,SHIRPUR-G,,2026-09-07
9283,SHIVAAGRO,INE960E01019,2026-09-07
11738,SHIVACEM,INE555C01029,2026-09-07
10474,SHIVALIK,INE788J01021,2026-09-07
1244,SHIVAMAUTO,INE637H01024,2026-09-07
1245,SHIVAMILLS,INE644Y01017,2026-09-07
1246,SHIVATEX,INE705C01020,2026-09-07
9620,SHIVAUM,INE719F01016,2026-09-07
1247,SHK,INE500L01026,2026-09-07
1248,SHOPERSTOP,INE498B01024,2026-09-07
11701,SHRADDHA,INE311M01018,2026-09-07
11504,SHRADHA,INE715Y01031,2026-09-07
1249,SHREDIGCEM,INE232A01011,2026-09-07
1250,SHREECEM,INE070A01015,2026-09-07
10908,SHREEJISPG,INE1B6101010,2026-09-07
1251,SHREEPUSHK,INE712K01011,2026-09-07
1252,SHREERAMA,INE879A01019,2026-09-07
1253,SHRENIK,,2026-09-07
1254,SHREYANIND,INE231C01019,2026-09-07
1255,SHREYAS,,2026-09-07
11558,SHRIKRISH,INE997I01012,2026-09-07
9345,SHRINGARMS,INE1B3L01017,2026-09-07
10815,SHRIPISTON,INE526E01018,2026-09-07
1256,SHRIRAMCIT,,2026-09-07
1257,SHRIRAMEPC,,2026-09-07
11084,SHRIRAMFIN,INE721A01047,2026-09-07
10158,SHRIRAMPPS,INE217L01019,2026-09-07
11470,SHRJAGP,INE564J01026,2026-09-07
11573,SHUKRAPHAR,INE551C01044,2026-09-07
1258,SHYAMCENT,INE979R01011,2026-09-07
10962,SHYAMMETL,INE810G01011,2026-09-07
8985,SHYAMTEL,INE635A01023,2026-09-07
1259,SICAGEN,INE176J01011,2026-09-07
1260,SICAL,,2026-09-07
11648,SICALLOG,INE075B01020,2026-09-07
10201,SIEL,INE843L01012,2026-09-07
1261,SIEMENS,INE003A01024,2026-09-07
9300,SIGACHI,INE0D0K01022,2026-09-07
1262,SIGIND,INE529F01035,2026-09-07
11192,SIGMA,INE0A0S01028,2026-09-07
9498,SIGMAADV,INE933B01012,2026-09-07
9829,SIGNATURE,INE903U01023,2026-09-07
11691,SIGNPOST,INE0KGZ01021,2026-09-07
11561,SIKA,INE438E01032,2026-09-07
10832,SIKKO,INE112X01025,2026-09-07
11210,SIL,INE173A01025,2026-09-07
9685,SILGO,INE01II01013,2026-09-07
1263,SILINV,INE923A01015,2026-09-07
9755,SILLYMONKS,INE203Y01012,2026-09-07
13282,SILVER,,2026-09-07
1674786,SILVER001,,2026-09-07
378338,SILVER1,,2026-09-07
860988,SILVER360,,2026-09-07
300438,SILVERADD,,2026-09-07
1090551,SILVERAG,,2026-09-07
1584295,SILVERAXIS,,2026-09-07
13283,SILVERBEES,,2026-09-07
1253974,SILVERBETA,,2026-09-07
1234993,SILVERBND,,2026-09-07
848336,SILVERCASE,,2026-09-07
13284,SILVERETF,,2026-09-07
226653,SILVERIETF,,2026-09-07
9947,SILVERTUC,INE625X01026,2026-09-07
88973,SILVRETF,,2026-09-07
1264,SIMBHALS,,2026-09-07
1265,SIMPLEXINF,INE059B01024,2026-09-07
11262,SIMPLXREA,INE167H01014,2026-09-07
11281,SINCLAIR,INE985A01022,2026-09-07
11076,SINDHUTRAD,INE325D01025,2026-09-07
10184,SINGERIND,INE638A01035,2026-09-07
10614,SINTERCOM,INE129Z01016,2026-09-07
1266,SINTEX,,2026-09-07
1267,SIRCA,INE792Z01011,2026-09-07
1268,SIS,INE285J01028,2026-09-07
1269,SITINET,,2026-09-07
1270,SIYSIL,INE076B01028,2026-09-07
10446,SJS,INE284S01014,2026-09-07
1271,SJVN,INE002L01015,2026-09-07
1272,SKFINDIA,INE640A01023,2026-09-07
9884,SKFINDUS,INE2J8701016,2026-09-07
1273,SKIL,,2026-09-07
1274,SKIPPER,INE439E01022,2026-09-07
1275,SKMEGGPROD,INE411D01023,2026-09-07
11421,SKYGOLD,INE01IU01018,2026-09-07
9990,SKYWAYS,INE0PX301025,2026-09-07
1186076,SMALL250,,2026-09-07
1244486,SMALLADD,,2026-09-07
318310,SMALLCAP,,2026-09-07
1557859,SMALLGROWW,,2026-09-07
1567516,SMALLIETF,,2026-09-07
1276,SMARTLINK,INE178C01020,2026-09-07
9793,SMARTWORKS,INE0NAZ01010,2026-09-07
11264,SMCGLOBAL,INE103C01036,2026-09-07
1088345,SML100CASE,,2026-09-07
1277,SMLISUZU,,2026-09-07
9577,SMLMAH,INE294B01019,2026-09-07
9704,SMLT,INE017W01010,2026-09-07
1278,SMSLIFE,,2026-09-07
1279,SMSPHARMA,INE812G01025,2026-09-07
1280,SNOWMAN,INE734N01019,2026-09-07
957488,SNXT30BEES,,2026-09-07
1254005,SNXT50BETA,,2026-09-07
1281,SOBHA,INE671H01015,2026-09-07
11105,SOFTTECH,INE728Z01015,2026-09-07
1282,SOLARA,INE624Z01016,2026-09-07
1283,SOLARINDS,INE343H01029,2026-09-07
9383,SOLARWORLD,INE0TY101024,2026-09-07
11714,SOLEX,INE880Y01017,2026-09-07
1284,SOMANYCERA,INE355A01028,2026-09-07
1285,SOMATEX,INE314C01013,2026-09-07
1286,SOMICONVEY,INE323J01019,2026-09-07
9983,SONACOMS,INE073K01018,2026-09-07
10848,SONAL,INE321M01017,2026-09-07
13310,SONAMCLOCK,,2026-09-07
10527,SONAMLTD,INE00LM01029,2026-09-07
1287,SONATSOFTW,INE269A01021,2026-09-07
1288,SORILINFRA,,2026-09-07
1289,SOTL,INE035D01020,2026-09-07
1290,SOUTHBANK,INE683A01023,2026-09-07
1291,SOUTHWEST,INE980Y01015,2026-09-07
1292,SPAL,INE212I01016,2026-09-07
1293,SPANDANA,INE572J01011,2026-09-07
1294,SPARC,INE232I01014,2026-09-07
1295,SPCENET,INE970N01027,2026-09-07
1296,SPECIALITY,INE247M01014,2026-09-07
10791,SPECTRUM,INE01EO01010,2026-09-07
9781,SPELS,INE252A01019,2026-09-07
1297,SPENCERS,INE020801028,2026-09-07
1298,SPIC,INE147A01011,2026-09-07
1299,SPICEJET,,2026-09-07
1300,SPLIL,INE978G01016,2026-09-07
11606,SPLPETRO,INE663A01033,2026-09-07
1301,SPMLINFRA,INE937A01023,2026-09-07
9330,SPORTKING,INE885H01029,2026-09-07
1302,SPTL,,2026-09-07
177868,SPYL,,2026-09-07
9966,SRD,INE01NE01012,2026-09-07
1303,SREEL,INE099F01013,2026-09-07
1304,SREINFRA,,2026-09-07
1305,SRF,INE647A01010,2026-09-07
9763,SRGHFL,INE559N01010,2026-09-07
1306,SRHHYPOLTD,INE917H01012,2026-09-07
10738,SRIKPRIND,INE009C01019,2026-09-07
1307,SRIPIPES,,2026-09-07
10062,SRM,INE0R6Z01013,2026-09-07
557445,SRPL,,2026-09-07
10440,SRTL,INE19GK01015,2026-09-07
1308,SRTRANSFIN,,2026-09-07
9782,SSDL,INE0PQ101010,2026-09-07
1309,SSWL,INE802C01033,2026-09-07
9425,STALLION,INE0RYC01010,2026-09-07
1310,STAMPEDE,,2026-09-07
10302,STANLEY,INE01A001028,2026-09-07
1311,STAR,INE939A01011,2026-09-07
1312,STARCEMENT,INE460H01021,2026-09-07
11646,STARHEALTH,INE575P01011,2026-09-07
1313,STARPAPER,INE733A01018,2026-09-07
11403,STARTECK,INE992I01013,2026-09-07
1314,STCINDIA,INE655A01013,2026-09-07
9319,STEELCAS,INE124E01038,2026-09-07
1315,STEELCITY,INE395H01011,2026-09-07
1316,STEELXIND,INE503B01021,2026-09-07
1317,STEL,INE577L01016,2026-09-07
1318,STERTOOLS,INE334A01023,2026-09-07
1319,STINDIA,,2026-09-07
9511,STLNETWORK,INE1VXE01018,2026-09-07
9863,STLSTRINF,INE205F01016,2026-09-07
10676,STLTECH,INE089C01029,2026-09-07
11794,STOVEKRAFT,INE00IN01015,2026-09-07
1320,STRTECH,,2026-09-07
11101,STUDDS,INE00Q601028,2026-09-07
9311,STYL,INE04VU01023,2026-09-07
11454,STYLAMIND,INE239C01020,2026-09-07
10647,STYLEBAAZA,INE01FR01028,2026-09-07
10796,STYRENIX,INE189B01011,2026-09-07
1321,SUBEX,,2026-09-07
9435,SUBEXLTD,INE754A01055,2026-09-07
1322,SUBROS,INE287B01021,2026-09-07
9741,SUDARCOLOR,INE492A01029,2026-09-07
1323,SUDARSCHEM,INE659A01023,2026-09-07
10649,SUDEEPPHRM,INE0QPI01025,2026-09-07
2116590,SUJANAUNI,,2026-09-07
10375,SUKHJITS,INE450E01029,2026-09-07
9819,SULA,INE142Q01026,2026-09-07
10728,SUMEDHA,INE886B01012,2026-09-07
1324,SUMEETINDS,INE235C01036,2026-09-07
1325,SUMICHEM,INE258G01013,2026-09-07
9663,SUMIT,INE748Z01013,2026-09-07
1326,SUMMITSEC,INE519C01017,2026-09-07
11031,SUNCLAY,INE0Q3R01026,2026-09-07
1327,SUNCLAYLTD,,2026-09-07
1328,SUNDARAM,INE108E01023,2026-09-07
1329,SUNDARMFIN,INE660A01013,2026-09-07
1330,SUNDARMHLD,,2026-09-07
1331,SUNDRMBRAK,INE073D01013,2026-09-07
1332,SUNDRMFAST,INE387A01021,2026-09-07
9777,SUNDROP,INE209A01019,2026-09-07
1333,SUNFLAG,INE947A01014,2026-09-07
10579,SUNLOC,INE671C01016,2026-09-07
1334,SUNPHARMA,INE044A01036,2026-09-07
9458,SUNRAKSHAK,INE671K01027,2026-09-07
10551,SUNSHIEL,INE199E01014,2026-09-07
10448,SUNSHINE,INE1B3O01011,2026-09-07
1335,SUNTECK,INE805D01034,2026-09-07
1336,SUNTV,INE424H01027,2026-09-07
1337,SUPERHOUSE,INE712B01010,2026-09-07
1338,SUPERSPIN,INE662A01027,2026-09-07
1339,SUPPETRO,,2026-09-07
1340,SUPRAJIT,INE399C01030,2026-09-07
11703,SUPREME,INE822E01011,2026-09-07
186937,SUPREMEENG,,2026-09-07
1341,SUPREMEIND,INE195A01028,2026-09-07
1342,SUPREMEINF,INE550H01011,2026-09-07
9608,SUPRIYA,INE07RO01027,2026-09-07
9391,SUPTANERY,INE460D01038,2026-09-07
11035,SURAJEST,INE843S01025,2026-09-07
10405,SURAJLTD,INE713C01016,2026-09-07
9901,SURAKSHA,INE877V01027,2026-09-07
1343,SURANASOL,INE272L01022,2026-09-07
1344,SURANAT&P,INE130B01031,2026-09-07
9666,SURYALA,INE132C01027,2026-09-07
1345,SURYALAXMI,INE713B01026,2026-09-07
1346,SURYAROSNI,INE335A01020,2026-09-07
9420,SURYODAY,INE428Q01011,2026-09-07
1347,SUTLEJTEX,INE645H01027,2026-09-07
350815,SUULD,,2026-09-07
1348,SUVEN,INE495B01038,2026-09-07
4443,SUVENPHAR,,2026-09-07
11284,SUVIDHAA,INE018401013,2026-09-07
9905,SUYOG,INE442P01014,2026-09-07
1349,SUZLON,INE040H01021,2026-09-07
11488,SVGLOBAL,INE159L01013,2026-09-07
10991,SVLL,INE00CE01017,2026-09-07
10005,SVPGLOB,INE308E01029,2026-09-07
9903,SWANCORP,INE665A01038,2026-09-07
11165,SWANDEF,INE542F01020,2026-09-07
1350,SWANENERGY,,2026-09-07
10869,SWARAJ,INE0GMR01016,2026-09-07
1351,SWARAJENG,INE277A01016,2026-09-07
11574,SWARNSAR,INE967A01012,2026-09-07
1352,SWELECTES,INE409B01013,2026-09-07
10023,SWIGGY,INE00H001014,2026-09-07
10466,SWISSMLTRY,INE010C01025,2026-09-07
1353,SWSOLAR,INE00M201021,2026-09-07
9540,SYMBIOTEC,INE899I01028,2026-09-07
1354,SYMPHONY,INE225D01027,2026-09-07
1784802,SYNCOM,,2026-09-07
10132,SYNCOMF,INE312C01025,2026-09-07
1697633,SYNDIBANK,,2026-09-07
1355,SYNGENE,INE398R01022,2026-09-07
9561,SYRMA,INE0DYJ01015,2026-09-07
11780,SYSTMTXC,INE356B01024,2026-09-07
10543,TAALTECH,INE524T01011,2026-09-07
1356,TAINWALCHM,INE123C01018,2026-09-07
1357,TAJGVK,INE586B01026,2026-09-07
1358,TAKE,INE142I01023,2026-09-07
1359,TALBROAUTO,INE187D01029,2026-09-07
1697639,TALWALKARS,,2026-09-07
1697640,TALWGYM,,2026-09-07
10874,TAMBOLIIN,INE864J01012,2026-09-07
10719,TANAA,INE692C01020,2026-09-07
1360,TANLA,INE483C01032,2026-09-07
10227,TARACHAND,INE555Z01020,2026-09-07
10902,TARAPUR,INE747K01017,2026-09-07
10877,TARC,INE0EK901012,2026-09-07
11781,TARIL,INE763I01026,2026-09-07
1361,TARMAT,INE924H01018,2026-09-07
11693,TARSONS,INE144Z01023,2026-09-07
1362,TASTYBITE,INE488B01017,2026-09-07
11394,TATACAP,INE976I01016,2026-09-07
1363,TATACHEM,INE092A01019,2026-09-07
1364,TATACOFFEE,,2026-09-07
1365,TATACOMM,INE151A01013,2026-09-07
1366,TATACONSUM,INE192A01025,2026-09-07
1367,TATAELXSI,INE670A01012,2026-09-07
1697647,TATAGLOBAL,,2026-09-07
262892,TATAGOLD,,2026-09-07
1368,TATAINVEST,INE672A01026,2026-09-07
1369,TATAMETALI,,2026-09-07
1370,TATAMOTORS,,2026-09-07
1371,TATAMTRDVR,,2026-09-07
1372,TATAPOWER,INE245A01021,2026-09-07
1373,TATASTEEL,INE081A01020,2026-09-07
1374,TATASTLBSL,,2026-09-07
1375,TATASTLLP,,2026-09-07
10590,TATATECH,INE142M01025,2026-09-07
262900,TATSILV,,2026-09-07
10932,TATVA,INE0GK401011,2026-09-07
9555,TBOTEK,INE673O01025,2026-09-07
1376,TBZ,INE760L01018,2026-09-07
9296,TCC,INE887D01024,2026-09-07
1377,TCI,INE688A01022,2026-09-07
1378,TCIDEVELOP,,2026-09-07
1379,TCIEXP,INE586V01016,2026-09-07
1380,TCIFINANCE,INE911B01018,2026-09-07
161863,TCLCONS,,2026-09-07
1381,TCNSBRANDS,,2026-09-07
1382,TCPLPACK,INE822C01015,2026-09-07
1383,TCS,INE467B01029,2026-09-07
1384,TDPOWERSYS,INE419M01035,2026-09-07
11643,TEAMGTY,INE289C01025,2026-09-07
1385,TEAMLEASE,INE985S01024,2026-09-07
13414,TECH,,2026-09-07
13415,TECHIN,,2026-09-07
1386,TECHM,INE669C01036,2026-09-07
10250,TECHNOCRAF,INE1D0W01018,2026-09-07
1387,TECHNOE,INE285K01026,2026-09-07
1388,TECHNOFAB,,2026-09-07
10129,TECHNVISN,INE314H01012,2026-09-07
11099,TECILCHEM,INE014B01011,2026-09-07
9686,TEGA,INE011K01018,2026-09-07
1389,TEJASNET,INE010J01012,2026-09-07
11753,TEMBO,INE869Y01028,2026-09-07
11716,TEMPSENS,INE1KZI01025,2026-09-07
11494,TENNIND,INE19RI01016,2026-09-07
9786,TERAI,INE390D01011,2026-09-07
1390,TERASOFT,INE482B01010,2026-09-07
1391,TEXINFRA,INE435C01024,2026-09-07
1392,TEXMOPIPES,INE141K01013,2026-09-07
1393,TEXRAIL,INE621L01012,2026-09-07
1394,TFCILTD,INE305A01023,2026-09-07
1395,TFL,INE804H01012,2026-09-07
1396,TGBHOTELS,INE797H01018,2026-09-07
9476,TGVSL,INE284B01028,2026-09-07
9597,THACKER,INE077P01034,2026-09-07
11339,THAKDEV,INE403F01017,2026-09-07
1397,THANGAMAYL,INE085J01014,2026-09-07
